,Combo_ID,huc8,Date,DTW,DTW_meters,DTW_Category,Decade
6580763,370119110181401,14080205,1992-04-01,14.0,4.2672,Very Shallow (2-5m),1990
6893887,370119110181401,14080205,1992-11-01,14.0,4.2672,Very Shallow (2-5m),1990
7028083,370119110181401,14080205,1993-02-01,14.0,4.2672,Very Shallow (2-5m),1990
7162279,370119110181401,14080205,1993-05-01,14.0,4.2672,Very Shallow (2-5m),1990
7251743,370119110181401,14080205,1993-07-01,14.0,4.2672,Very Shallow (2-5m),1990
7341207,370119110181401,14080205,1993-09-01,14.0,4.2672,Very Shallow (2-5m),1990
7520135,370119110181401,14080205,1994-01-01,14.5,4.4196,Very Shallow (2-5m),1990
8191115,370119110181401,14080205,1995-04-01,19.0,5.7912,Shallow (5-10m),1990
8593703,370119110181401,14080205,1996-01-01,14.0,4.2672,Very Shallow (2-5m),1990
8683167,370119110181401,14080205,1996-03-01,15.0,4.572,Very Shallow (2-5m),1990
8727899,370119110181401,14080205,1996-04-01,14.0,4.2672,Very Shallow (2-5m),1990
8862095,370119110181401,14080205,1996-07-01,17.2,5.24256,Shallow (5-10m),1990
9130487,370119110181401,14080205,1997-01-01,14.0,4.2672,Very Shallow (2-5m),1990
9264683,370119110181401,14080205,1997-04-01,14.0,4.2672,Very Shallow (2-5m),1990
9398879,370119110181401,14080205,1997-07-01,14.0,4.2672,Very Shallow (2-5m),1990
9533075,370119110181401,14080205,1997-10-01,14.0,4.2672,Very Shallow (2-5m),1990
9667271,370119110181401,14080205,1998-01-01,15.0,4.572,Very Shallow (2-5m),1990
9801467,370119110181401,14080205,1998-04-01,15.0,4.572,Very Shallow (2-5m),1990
10069859,370119110181401,14080205,1998-10-01,15.0,4.572,Very Shallow (2-5m),1990
10382983,370119110181401,14080205,1999-05-01,14.0,4.2672,Very Shallow (2-5m),1990
10517179,370119110181401,14080205,1999-08-01,15.0,4.572,Very Shallow (2-5m),1990
10651375,370119110181401,14080205,1999-11-01,13.0,3.9624,Very Shallow (2-5m),1990
10785571,370119110181401,14080205,2000-02-01,14.0,4.2672,Very Shallow (2-5m),2000
10875035,370119110181401,14080205,2000-04-01,14.0,4.2672,Very Shallow (2-5m),2000
11053963,370119110181401,14080205,2000-08-01,16.0,4.8768,Very Shallow (2-5m),2000
11232891,370119110181401,14080205,2000-12-01,15.4,4.69392,Very Shallow (2-5m),2000
11411819,370119110181401,14080205,2001-04-01,14.0,4.2672,Very Shallow (2-5m),2000
11635479,370119110181401,14080205,2001-09-01,15.0,4.572,Very Shallow (2-5m),2000
11769675,370119110181401,14080205,2001-12-01,14.0,4.2672,Very Shallow (2-5m),2000
11903871,370119110181401,14080205,2002-03-01,14.0,4.2672,Very Shallow (2-5m),2000
12038067,370119110181401,14080205,2002-06-01,17.0,5.1816,Shallow (5-10m),2000
12082799,370119110181401,14080205,2002-07-01,15.0,4.572,Very Shallow (2-5m),2000
12127531,370119110181401,14080205,2002-08-01,14.0,4.2672,Very Shallow (2-5m),2000
12172263,370119110181401,14080205,2002-09-01,15.0,4.572,Very Shallow (2-5m),2000
12216995,370119110181401,14080205,2002-10-01,16.0,4.8768,Very Shallow (2-5m),2000
12395923,370119110181401,14080205,2003-02-01,15.0,4.572,Very Shallow (2-5m),2000
12485387,370119110181401,14080205,2003-04-01,14.0,4.2672,Very Shallow (2-5m),2000
12574851,370119110181401,14080205,2003-06-01,15.0,4.572,Very Shallow (2-5m),2000
12619583,370119110181401,14080205,2003-07-01,17.1,5.21208,Shallow (5-10m),2000
12664315,370119110181401,14080205,2003-08-01,17.0,5.1816,Shallow (5-10m),2000
12709047,370119110181401,14080205,2003-09-01,15.0,4.572,Very Shallow (2-5m),2000
12753779,370119110181401,14080205,2003-10-01,16.0,4.8768,Very Shallow (2-5m),2000
12798511,370119110181401,14080205,2003-11-01,13.5,4.1148,Very Shallow (2-5m),2000
12843243,370119110181401,14080205,2003-12-01,14.0,4.2672,Very Shallow (2-5m),2000
12932707,370119110181401,14080205,2004-02-01,15.0,4.572,Very Shallow (2-5m),2000
12977439,370119110181401,14080205,2004-03-01,13.0,3.9624,Very Shallow (2-5m),2000
13022171,370119110181401,14080205,2004-04-01,14.0,4.2672,Very Shallow (2-5m),2000
13066903,370119110181401,14080205,2004-05-01,13.0,3.9624,Very Shallow (2-5m),2000
13156367,370119110181401,14080205,2004-07-01,14.0,4.2672,Very Shallow (2-5m),2000
13201099,370119110181401,14080205,2004-08-01,14.0,4.2672,Very Shallow (2-5m),2000
13245831,370119110181401,14080205,2004-09-01,13.0,3.9624,Very Shallow (2-5m),2000
4662139,521955,15010001,1988-09-01,0.0,0.0,Near Surface (<2m),1980
4662140,521956,15010001,1988-09-01,0.0,0.0,Near Surface (<2m),1980
5380904,526708,15010001,1990-01-01,0.0,0.0,Near Surface (<2m),1990
5425635,526707,15010001,1990-02-01,0.0,0.0,Near Surface (<2m),1990
9099017,558318,15010001,1996-12-01,24.0,7.315200000000001,Shallow (5-10m),1990
9099018,558319,15010001,1996-12-01,24.0,7.315200000000001,Shallow (5-10m),1990
20575792,921252,15010001,2018-04-01,28.0,8.5344,Shallow (5-10m),2010
20575794,921254,15010001,2018-04-01,28.0,8.5344,Shallow (5-10m),2010
4170083,518231,15010002,1987-10-01,0.0,0.0,Near Surface (<2m),1980
20575793,921252,15010002,2018-04-01,28.0,8.5344,Shallow (5-10m),2010
20575795,921254,15010002,2018-04-01,28.0,8.5344,Shallow (5-10m),2010
3230705,512750,15010003,1986-01-01,30.0,9.144,Shallow (5-10m),1980
3275438,513585,15010003,1986-02-01,0.0,0.0,Near Surface (<2m),1980
3364903,514017,15010003,1986-04-01,0.0,0.0,Near Surface (<2m),1980
3543832,514724,15010003,1986-08-01,0.0,0.0,Near Surface (<2m),1980
3678029,514725,15010003,1986-11-01,0.0,0.0,Near Surface (<2m),1980
3856958,515983,15010003,1987-03-01,0.0,0.0,Near Surface (<2m),1980
4617405,521579,15010003,1988-08-01,0.0,0.0,Near Surface (<2m),1980
4617406,521833,15010003,1988-08-01,0.0,0.0,Near Surface (<2m),1980
4662136,520908,15010003,1988-09-01,0.0,0.0,Near Surface (<2m),1980
5336170,526281,15010003,1989-12-01,66.0,20.1168,Deep (10-61m),1980
5470370,527558,15010003,1990-03-01,0.0,0.0,Near Surface (<2m),1990
5515103,527559,15010003,1990-04-01,51.0,15.5448,Deep (10-61m),1990
5604565,526741,15010003,1990-06-01,33.0,10.0584,Deep (10-61m),1990
5604568,528195,15010003,1990-06-01,50.0,15.24,Deep (10-61m),1990
6186085,532251,15010003,1991-07-01,16.0,4.8768,Very Shallow (2-5m),1990
6186086,532252,15010003,1991-07-01,16.0,4.8768,Very Shallow (2-5m),1990
6186087,532368,15010003,1991-07-01,12.0,3.6576000000000004,Very Shallow (2-5m),1990
6186088,532369,15010003,1991-07-01,12.0,3.6576000000000004,Very Shallow (2-5m),1990
7441359,540990,15010003,1993-11-01,12.0,3.6576000000000004,Very Shallow (2-5m),1990
7441360,540991,15010003,1993-11-01,12.0,3.6576000000000004,Very Shallow (2-5m),1990
7843949,542897,15010003,1994-08-01,15.0,4.572,Very Shallow (2-5m),1990
7843950,542898,15010003,1994-08-01,15.0,4.572,Very Shallow (2-5m),1990
7843951,542899,15010003,1994-08-01,15.0,4.572,Very Shallow (2-5m),1990
8201808,547993,15010003,1995-04-01,0.0,0.0,Near Surface (<2m),1990
9099016,556288,15010003,1996-12-01,22.0,6.7056000000000004,Shallow (5-10m),1990
9546339,562853,15010003,1997-10-01,35.0,10.668000000000001,Deep (10-61m),1990
10892399,580536,15010003,2000-04-01,135.0,41.148,Deep (10-61m),2000
14897316,215363,15010003,2007-10-01,0.0,0.0,Near Surface (<2m),2000
15832232,910822,15010003,2009-06-01,26.0,7.9248,Shallow (5-10m),2000
16458481,910990,15010003,2010-08-01,34.0,10.3632,Deep (10-61m),2010
17357577,221354,15010003,2012-05-01,42.0,12.8016,Deep (10-61m),2010
19725883,919879,15010003,2016-09-01,30.0,9.144,Shallow (5-10m),2010
211349,637698,15010004,1980-05-01,10.0,3.048,Very Shallow (2-5m),1980
536789,87824,15010004,1981-01-01,6.0,1.8288000000000002,Near Surface (<2m),1980
849912,87790,15010004,1981-08-01,12.0,3.6576000000000004,Very Shallow (2-5m),1980
1349243,502417,15010004,1982-07-01,7.0,2.1336,Very Shallow (2-5m),1980
1707100,504842,15010004,1983-03-01,0.0,0.0,Near Surface (<2m),1980
1841297,505520,15010004,1983-06-01,0.0,0.0,Near Surface (<2m),1980
2333351,507470,15010004,1984-05-01,0.0,0.0,Near Surface (<2m),1980
2378084,508131,15010004,1984-06-01,0.0,0.0,Near Surface (<2m),1980
2467549,508731,15010004,1984-08-01,0.0,0.0,Near Surface (<2m),1980
2962325,511679,15010004,1985-07-01,0.0,0.0,Near Surface (<2m),1980
3633308,515031,15010004,1986-10-01,0.0,0.0,Near Surface (<2m),1980
3991163,515027,15010004,1987-06-01,0.0,0.0,Near Surface (<2m),1980
3991165,517576,15010004,1987-06-01,0.0,0.0,Near Surface (<2m),1980
3991167,518000,15010004,1987-06-01,0.0,0.0,Near Surface (<2m),1980
3991168,518001,15010004,1987-06-01,0.0,0.0,Near Surface (<2m),1980
4080633,518002,15010004,1987-08-01,0.0,0.0,Near Surface (<2m),1980
4080634,518003,15010004,1987-08-01,0.0,0.0,Near Surface (<2m),1980
4080635,518004,15010004,1987-08-01,0.0,0.0,Near Surface (<2m),1980
4080636,518005,15010004,1987-08-01,0.0,0.0,Near Surface (<2m),1980
4080638,518385,15010004,1987-08-01,0.0,0.0,Near Surface (<2m),1980
4483231,520641,15010004,1988-05-01,0.0,0.0,Near Surface (<2m),1980
4527970,521479,15010004,1988-06-01,90.0,27.432000000000002,Deep (10-61m),1980
4572696,520696,15010004,1988-07-01,0.0,0.0,Near Surface (<2m),1980
4572699,521302,15010004,1988-07-01,0.0,0.0,Near Surface (<2m),1980
4572701,521308,15010004,1988-07-01,0.0,0.0,Near Surface (<2m),1980
4617432,521303,15010004,1988-08-01,0.0,0.0,Near Surface (<2m),1980
4617436,521746,15010004,1988-08-01,10.0,3.048,Very Shallow (2-5m),1980
4617437,521804,15010004,1988-08-01,0.0,0.0,Near Surface (<2m),1980
4617438,521805,15010004,1988-08-01,0.0,0.0,Near Surface (<2m),1980
4662167,521595,15010004,1988-09-01,48.0,14.630400000000002,Deep (10-61m),1980
4662171,522206,15010004,1988-09-01,70.0,21.336000000000002,Deep (10-61m),1980
4662172,522308,15010004,1988-09-01,8.0,2.4384,Very Shallow (2-5m),1980
4662173,522345,15010004,1988-09-01,0.0,0.0,Near Surface (<2m),1980
4706906,522346,15010004,1988-10-01,0.0,0.0,Near Surface (<2m),1980
4706907,522414,15010004,1988-10-01,0.0,0.0,Near Surface (<2m),1980
5109496,523637,15010004,1989-07-01,0.0,0.0,Near Surface (<2m),1980
5112522,524855,15010004,1989-07-01,0.0,0.0,Near Surface (<2m),1980
5112523,524857,15010004,1989-07-01,0.0,0.0,Near Surface (<2m),1980
5470382,527332,15010004,1990-03-01,0.0,0.0,Near Surface (<2m),1990
5559848,527922,15010004,1990-05-01,0.0,0.0,Near Surface (<2m),1990
5694045,528505,15010004,1990-08-01,0.0,0.0,Near Surface (<2m),1990
5783510,528646,15010004,1990-10-01,0.0,0.0,Near Surface (<2m),1990
6275564,532709,15010004,1991-09-01,10.0,3.048,Very Shallow (2-5m),1990
6275565,532710,15010004,1991-09-01,10.0,3.048,Very Shallow (2-5m),1990
6275566,532711,15010004,1991-09-01,10.0,3.048,Very Shallow (2-5m),1990
6275567,532712,15010004,1991-09-01,10.0,3.048,Very Shallow (2-5m),1990
6543964,534464,15010004,1992-03-01,18.0,5.486400000000001,Shallow (5-10m),1990
6543965,534465,15010004,1992-03-01,10.0,3.048,Very Shallow (2-5m),1990
7351901,540334,15010004,1993-09-01,9.0,2.7432000000000003,Very Shallow (2-5m),1990
7351902,540335,15010004,1993-09-01,9.0,2.7432000000000003,Very Shallow (2-5m),1990
7351903,540336,15010004,1993-09-01,9.0,2.7432000000000003,Very Shallow (2-5m),1990
7351904,540337,15010004,1993-09-01,9.0,2.7432000000000003,Very Shallow (2-5m),1990
7351905,540338,15010004,1993-09-01,9.0,2.7432000000000003,Very Shallow (2-5m),1990
7351906,540339,15010004,1993-09-01,9.0,2.7432000000000003,Very Shallow (2-5m),1990
7351907,540340,15010004,1993-09-01,9.0,2.7432000000000003,Very Shallow (2-5m),1990
7649177,87824,15010004,1994-04-01,0.6,0.18288000000000001,Near Surface (<2m),1990
7673581,602839,15010004,1994-04-01,1.2,0.36576000000000003,Near Surface (<2m),1990
7709768,543712,15010004,1994-05-01,0.0,0.0,Near Surface (<2m),1990
7709769,543826,15010004,1994-05-01,3.0,0.9144000000000001,Near Surface (<2m),1990
8022888,541856,15010004,1994-12-01,0.0,0.0,Near Surface (<2m),1990
9143756,559760,15010004,1997-01-01,132.0,40.2336,Deep (10-61m),1990
10333097,87824,15010004,1999-04-01,7.1,2.16408,Very Shallow (2-5m),1990
10357501,602839,15010004,1999-04-01,5.2,1.5849600000000001,Near Surface (<2m),1990
11608116,588026,15010004,2001-08-01,18.0,5.486400000000001,Shallow (5-10m),2000
12549360,598256,15010004,2003-05-01,5.0,1.524,Near Surface (<2m),2000
13017017,87824,15010004,2004-04-01,4.6,1.40208,Near Surface (<2m),2000
13041421,602839,15010004,2004-04-01,2.9,0.88392,Near Surface (<2m),2000
13106484,203731,15010004,2004-06-01,30.0,9.144,Shallow (5-10m),2000
13195951,204576,15010004,2004-08-01,13.0,3.9624,Very Shallow (2-5m),2000
13195952,204577,15010004,2004-08-01,13.0,3.9624,Very Shallow (2-5m),2000
13195953,204578,15010004,2004-08-01,13.0,3.9624,Very Shallow (2-5m),2000
13195954,204579,15010004,2004-08-01,13.0,3.9624,Very Shallow (2-5m),2000
13195955,204580,15010004,2004-08-01,13.0,3.9624,Very Shallow (2-5m),2000
13414598,901244,15010004,2004-12-01,22.0,6.7056000000000004,Shallow (5-10m),2000
13682991,902410,15010004,2005-06-01,16.0,4.8768,Very Shallow (2-5m),2000
14311355,905276,15010004,2006-08-01,8.0,2.4384,Very Shallow (2-5m),2000
14400821,905777,15010004,2006-10-01,25.0,7.62,Shallow (5-10m),2000
14400822,905778,15010004,2006-10-01,31.0,9.4488,Shallow (5-10m),2000
14937607,908054,15010004,2007-10-01,12.0,3.6576000000000004,Very Shallow (2-5m),2000
15071804,908331,15010004,2008-01-01,3.0,0.9144000000000001,Near Surface (<2m),2000
15474394,909846,15010004,2008-10-01,37.0,11.277600000000001,Deep (10-61m),2000
16950554,913475,15010004,2011-07-01,14.0,4.2672,Very Shallow (2-5m),2010
17263679,914100,15010004,2012-02-01,35.0,10.668000000000001,Deep (10-61m),2010
20710000,921911,15010004,2018-07-01,65.0,19.812,Deep (10-61m),2010
20754734,921993,15010004,2018-08-01,135.0,41.148,Deep (10-61m),2010
23713132,352343111580701,15010004,2024-03-01,6.1,1.85928,Near Surface (<2m),2020
23743896,644467,15010004,2024-03-01,7.9,2.4079200000000003,Very Shallow (2-5m),2020
23743908,646927,15010004,2024-03-01,2.8,0.85344,Near Surface (<2m),2020
166614,637021,15010005,1980-04-01,135.9,41.422320000000006,Deep (10-61m),1980
2397383,614902,15010005,1984-06-01,7.57,2.3073360000000003,Very Shallow (2-5m),1980
2397384,614903,15010005,1984-06-01,14.8,4.51104,Very Shallow (2-5m),1980
3208390,637021,15010005,1985-12-01,137.3,41.84904,Deep (10-61m),1980
3918271,614902,15010005,1987-04-01,8.4,2.5603200000000004,Very Shallow (2-5m),1980
3918272,614903,15010005,1987-04-01,15.3,4.6634400000000005,Very Shallow (2-5m),1980
3921232,629085,15010005,1987-04-01,22.8,6.949440000000001,Shallow (5-10m),1980
5937042,637021,15010005,1991-01-01,134.0,40.8432,Deep (10-61m),1990
8525667,614902,15010005,1995-11-01,2.8,0.85344,Near Surface (<2m),1990
8525668,614903,15010005,1995-11-01,9.4,2.86512,Very Shallow (2-5m),1990
8528628,629085,15010005,1995-11-01,44.6,13.594080000000002,Deep (10-61m),1990
8531498,637021,15010005,1995-11-01,134.3,40.93464000000001,Deep (10-61m),1990
12057303,592082,15010005,2002-06-01,0.0,0.0,Near Surface (<2m),2000
13004698,637021,15010005,2004-03-01,134.0,40.8432,Deep (10-61m),2000
13985932,629085,15010005,2006-01-01,111.3,33.92424,Deep (10-61m),2000
14167730,637021,15010005,2006-05-01,131.3,40.02024000000001,Deep (10-61m),2000
14391390,637021,15010005,2006-10-01,133.3,40.62984000000001,Deep (10-61m),2000
15017638,637021,15010005,2007-12-01,133.1,40.56888,Deep (10-61m),2000
15464958,637021,15010005,2008-10-01,133.8,40.78224000000001,Deep (10-61m),2000
16001742,637021,15010005,2009-10-01,133.4,40.660320000000006,Deep (10-61m),2000
16538526,637021,15010005,2010-10-01,133.5,40.6908,Deep (10-61m),2010
17075310,637021,15010005,2011-10-01,133.1,40.56888,Deep (10-61m),2010
17656826,637021,15010005,2012-11-01,133.0,40.5384,Deep (10-61m),2010
17934660,915491,15010005,2013-05-01,52.0,15.8496,Deep (10-61m),2010
18148878,637021,15010005,2013-10-01,132.2,40.29456,Deep (10-61m),2010
18685662,637021,15010005,2014-10-01,138.7,42.27576,Deep (10-61m),2010
19222446,637021,15010005,2015-10-01,133.5,40.6908,Deep (10-61m),2010
19759230,637021,15010005,2016-10-01,130.6,39.80688,Deep (10-61m),2010
20296014,637021,15010005,2017-10-01,124.6,37.97808,Deep (10-61m),2010
20832798,637021,15010005,2018-10-01,129.1,39.34968,Deep (10-61m),2010
21369582,637021,15010005,2019-10-01,129.3,39.41064000000001,Deep (10-61m),2010
21906366,637021,15010005,2020-10-01,136.1,41.48328,Deep (10-61m),2020
22308954,637021,15010005,2021-07-01,126.8,38.64864,Deep (10-61m),2020
22443150,637021,15010005,2021-10-01,134.2,40.90416,Deep (10-61m),2020
22487882,637021,15010005,2021-11-01,129.5,39.4716,Deep (10-61m),2020
22666810,637021,15010005,2022-03-01,116.5,35.5092,Deep (10-61m),2020
22756274,637021,15010005,2022-05-01,102.5,31.242,Deep (10-61m),2020
22801006,637021,15010005,2022-06-01,125.0,38.1,Deep (10-61m),2020
22979934,637021,15010005,2022-10-01,136.9,41.727120000000006,Deep (10-61m),2020
23069398,637021,15010005,2022-12-01,117.2,35.72256,Deep (10-61m),2020
23203594,637021,15010005,2023-03-01,148.8,45.354240000000004,Deep (10-61m),2020
23471986,637021,15010005,2023-09-01,126.9,38.679120000000005,Deep (10-61m),2020
23516718,637021,15010005,2023-10-01,149.9,45.68952,Deep (10-61m),2020
23606182,637021,15010005,2023-12-01,131.8,40.17264000000001,Deep (10-61m),2020
3317458,510048,15010006,1986-03-01,0.0,0.0,Near Surface (<2m),1980
3499110,512670,15010006,1986-07-01,0.0,0.0,Near Surface (<2m),1980
3896867,363620113565501,15010006,1987-04-01,8.5,2.5908,Very Shallow (2-5m),1980
4214826,517819,15010006,1987-11-01,0.0,0.0,Near Surface (<2m),1980
5820343,363620113565501,15010006,1990-11-01,59.21,18.047208,Deep (10-61m),1990
6312395,363620113565501,15010006,1991-10-01,55.3,16.85544,Deep (10-61m),1990
6849179,363620113565501,15010006,1992-10-01,9.4,2.86512,Very Shallow (2-5m),1990
7385963,363620113565501,15010006,1993-10-01,5.8,1.76784,Near Surface (<2m),1990
7967479,363620113565501,15010006,1994-11-01,15.3,4.6634400000000005,Very Shallow (2-5m),1990
8425485,550320,15010006,1995-09-01,53.0,16.154400000000003,Deep (10-61m),1990
8996315,363620113565501,15010006,1996-10-01,12.3,3.7490400000000004,Very Shallow (2-5m),1990
9533099,363620113565501,15010006,1997-10-01,5.8,1.76784,Near Surface (<2m),1990
10069883,363620113565501,15010006,1998-10-01,6.8,2.0726400000000003,Very Shallow (2-5m),1990
10606667,363620113565501,15010006,1999-10-01,8.1,2.46888,Very Shallow (2-5m),1990
11143451,363620113565501,15010006,2000-10-01,11.69,3.563112,Very Shallow (2-5m),2000
11680235,363620113565501,15010006,2001-10-01,7.8,2.37744,Very Shallow (2-5m),2000
12217019,363620113565501,15010006,2002-10-01,15.89,4.843272000000001,Very Shallow (2-5m),2000
12753803,363620113565501,15010006,2003-10-01,21.4,6.52272,Shallow (5-10m),2000
13290587,363620113565501,15010006,2004-10-01,30.7,9.35736,Shallow (5-10m),2000
13827371,363620113565501,15010006,2005-10-01,4.7,1.43256,Near Surface (<2m),2000
14364155,363620113565501,15010006,2006-10-01,4.0,1.2192,Near Surface (<2m),2000
14900939,363620113565501,15010006,2007-10-01,6.9,2.10312,Very Shallow (2-5m),2000
15437723,363620113565501,15010006,2008-10-01,8.8,2.68224,Very Shallow (2-5m),2000
15974507,363620113565501,15010006,2009-10-01,10.0,3.048,Very Shallow (2-5m),2000
16511291,363620113565501,15010006,2010-10-01,9.27,2.8254960000000002,Very Shallow (2-5m),2010
17048075,363620113565501,15010006,2011-10-01,5.78,1.7617440000000002,Near Surface (<2m),2010
18121643,363620113565501,15010006,2013-10-01,6.4,1.9507200000000002,Near Surface (<2m),2010
18658427,363620113565501,15010006,2014-10-01,6.5,1.9812,Near Surface (<2m),2010
19195211,363620113565501,15010006,2015-10-01,4.9,1.4935200000000002,Near Surface (<2m),2010
19731995,363620113565501,15010006,2016-10-01,8.2,2.49936,Very Shallow (2-5m),2010
20268779,363620113565501,15010006,2017-10-01,7.3,2.22504,Very Shallow (2-5m),2010
20805563,363620113565501,15010006,2018-10-01,9.3,2.8346400000000003,Very Shallow (2-5m),2010
21342347,363620113565501,15010006,2019-10-01,9.1,2.77368,Very Shallow (2-5m),2010
21879131,363620113565501,15010006,2020-10-01,9.1,2.77368,Very Shallow (2-5m),2020
22281719,363620113565501,15010006,2021-07-01,25.8,7.863840000000001,Shallow (5-10m),2020
22415915,363620113565501,15010006,2021-10-01,20.3,6.1874400000000005,Shallow (5-10m),2020
22505379,363620113565501,15010006,2021-12-01,21.8,6.644640000000001,Shallow (5-10m),2020
22639575,363620113565501,15010006,2022-03-01,23.3,7.10184,Shallow (5-10m),2020
22729039,363620113565501,15010006,2022-05-01,21.5,6.5532,Shallow (5-10m),2020
22773771,363620113565501,15010006,2022-06-01,22.8,6.949440000000001,Shallow (5-10m),2020
22952699,363620113565501,15010006,2022-10-01,9.4,2.86512,Very Shallow (2-5m),2020
23042163,363620113565501,15010006,2022-12-01,10.0,3.048,Very Shallow (2-5m),2020
23176359,363620113565501,15010006,2023-03-01,0.5,0.1524,Near Surface (<2m),2020
23355287,363620113565501,15010006,2023-07-01,7.7,2.34696,Very Shallow (2-5m),2020
23489483,363620113565501,15010006,2023-10-01,6.7,2.04216,Very Shallow (2-5m),2020
23578947,363620113565501,15010006,2023-12-01,8.3,2.5298400000000005,Very Shallow (2-5m),2020
5164,352135113423001,15010007,1980-01-01,76.2,23.22576,Deep (10-61m),1980
