,Decade,huc8,DTW_Category,Well Count
658,2000,15070101,Shallow (5-10m),50
659,2000,15070101,Very Shallow (2-5m),70
660,2000,15070102,Deep (10-61m),199
661,2000,15070102,Near Surface (<2m),19
662,2000,15070102,Shallow (5-10m),92
663,2000,15070102,Very Shallow (2-5m),48
664,2000,15070103,Deep (10-61m),152
665,2000,15070103,Near Surface (<2m),7
666,2000,15070103,Shallow (5-10m),61
667,2000,15070103,Very Shallow (2-5m),51
668,2000,15070104,Deep (10-61m),146
669,2000,15070104,Near Surface (<2m),1
670,2000,15070104,Shallow (5-10m),13
671,2000,15070104,Very Shallow (2-5m),14
672,2000,15070201,Deep (10-61m),28
673,2000,15070201,Near Surface (<2m),7
674,2000,15070201,Shallow (5-10m),24
675,2000,15070201,Very Shallow (2-5m),48
676,2000,15070203,Deep (10-61m),7
677,2000,15080101,Near Surface (<2m),1
678,2000,15080102,Deep (10-61m),11
679,2000,15080200,Deep (10-61m),1
680,2000,15080200,Near Surface (<2m),1
681,2000,15080301,Deep (10-61m),82
682,2000,15080301,Near Surface (<2m),4
683,2000,15080301,Shallow (5-10m),16
684,2000,15080301,Very Shallow (2-5m),8
685,2000,15080302,Deep (10-61m),12
686,2000,15080302,Near Surface (<2m),1
687,2000,15080302,Shallow (5-10m),8
688,2000,15080302,Very Shallow (2-5m),4
689,2010,15010001,Shallow (5-10m),2
690,2010,15010002,Shallow (5-10m),2
691,2010,15010003,Deep (10-61m),2
692,2010,15010003,Shallow (5-10m),1
693,2010,15010004,Deep (10-61m),3
694,2010,15010004,Very Shallow (2-5m),1
695,2010,15010005,Deep (10-61m),2
696,2010,15010006,Near Surface (<2m),1
697,2010,15010006,Very Shallow (2-5m),1
698,2010,15010007,Deep (10-61m),6
699,2010,15010009,Deep (10-61m),6
700,2010,15010009,Shallow (5-10m),3
701,2010,15010010,Deep (10-61m),4
702,2010,15010010,Near Surface (<2m),36
703,2010,15010010,Shallow (5-10m),2
704,2010,15010010,Very Shallow (2-5m),3
705,2010,15010014,Deep (10-61m),1
706,2010,15010014,Shallow (5-10m),1
707,2010,15020001,Deep (10-61m),8
708,2010,15020001,Shallow (5-10m),5
709,2010,15020001,Very Shallow (2-5m),4
710,2010,15020002,Deep (10-61m),8
711,2010,15020002,Near Surface (<2m),5
712,2010,15020002,Shallow (5-10m),2
713,2010,15020003,Deep (10-61m),1
714,2010,15020004,Deep (10-61m),3
715,2010,15020005,Deep (10-61m),32
716,2010,15020005,Shallow (5-10m),5
717,2010,15020005,Very Shallow (2-5m),10
718,2010,15020006,Deep (10-61m),1
719,2010,15020007,Deep (10-61m),6
720,2010,15020007,Shallow (5-10m),9
721,2010,15020007,Very Shallow (2-5m),1
722,2010,15020008,Deep (10-61m),15
723,2010,15020008,Near Surface (<2m),12
724,2010,15020008,Shallow (5-10m),12
725,2010,15020008,Very Shallow (2-5m),24
726,2010,15020009,Deep (10-61m),3
727,2010,15020010,Deep (10-61m),1
728,2010,15020011,Shallow (5-10m),1
729,2010,15020011,Very Shallow (2-5m),13
730,2010,15020015,Deep (10-61m),27
731,2010,15020015,Near Surface (<2m),1
732,2010,15020015,Shallow (5-10m),4
733,2010,15020015,Very Shallow (2-5m),2
734,2010,15020016,Deep (10-61m),1
735,2010,15020016,Very Shallow (2-5m),1
736,2010,15030101,Deep (10-61m),43
737,2010,15030101,Near Surface (<2m),7
738,2010,15030101,Shallow (5-10m),44
739,2010,15030101,Very Shallow (2-5m),18
740,2010,15030103,Deep (10-61m),27
741,2010,15030103,Near Surface (<2m),1
742,2010,15030103,Shallow (5-10m),3
743,2010,15030103,Very Shallow (2-5m),2
744,2010,15030104,Deep (10-61m),22
745,2010,15030104,Near Surface (<2m),9
746,2010,15030104,Shallow (5-10m),2
747,2010,15030104,Very Shallow (2-5m),17
748,2010,15030105,Deep (10-61m),47
749,2010,15030106,Deep (10-61m),50
750,2010,15030106,Near Surface (<2m),1
751,2010,15030107,Deep (10-61m),30
752,2010,15030107,Near Surface (<2m),3
753,2010,15030107,Shallow (5-10m),12
754,2010,15030107,Very Shallow (2-5m),21
755,2010,15030108,Near Surface (<2m),1
756,2010,15030108,Shallow (5-10m),2
757,2010,15030108,Very Shallow (2-5m),14
758,2010,15030201,Deep (10-61m),27
759,2010,15030201,Shallow (5-10m),5
760,2010,15030202,Deep (10-61m),6
761,2010,15030202,Near Surface (<2m),4
762,2010,15030202,Shallow (5-10m),2
763,2010,15030202,Very Shallow (2-5m),3
764,2010,15030203,Deep (10-61m),12
765,2010,15030203,Near Surface (<2m),4
766,2010,15030203,Shallow (5-10m),7
767,2010,15030203,Very Shallow (2-5m),1
768,2010,15030204,Deep (10-61m),7
769,2010,15030204,Shallow (5-10m),3
770,2010,15030204,Very Shallow (2-5m),3
771,2010,15040002,Deep (10-61m),15
772,2010,15040002,Shallow (5-10m),3
773,2010,15040002,Very Shallow (2-5m),10
774,2010,15040004,Deep (10-61m),1
775,2010,15040004,Near Surface (<2m),1
776,2010,15040004,Shallow (5-10m),1
777,2010,15040004,Very Shallow (2-5m),1
778,2010,15040005,Deep (10-61m),76
779,2010,15040005,Near Surface (<2m),1
780,2010,15040005,Shallow (5-10m),32
781,2010,15040005,Very Shallow (2-5m),4
782,2010,15040006,Deep (10-61m),97
783,2010,15040006,Near Surface (<2m),1
784,2010,15040006,Shallow (5-10m),6
785,2010,15040006,Very Shallow (2-5m),2
786,2010,15050100,Deep (10-61m),33
787,2010,15050100,Near Surface (<2m),13
788,2010,15050100,Shallow (5-10m),14
789,2010,15050100,Very Shallow (2-5m),13
790,2010,15050201,Deep (10-61m),70
791,2010,15050201,Near Surface (<2m),4
792,2010,15050201,Shallow (5-10m),22
793,2010,15050201,Very Shallow (2-5m),7
794,2010,15050202,Deep (10-61m),117
795,2010,15050202,Near Surface (<2m),5
796,2010,15050202,Shallow (5-10m),35
797,2010,15050202,Very Shallow (2-5m),21
798,2010,15050203,Deep (10-61m),31
799,2010,15050203,Near Surface (<2m),3
800,2010,15050203,Shallow (5-10m),14
801,2010,15050203,Very Shallow (2-5m),13
802,2010,15050301,Deep (10-61m),425
803,2010,15050301,Near Surface (<2m),17
804,2010,15050301,Shallow (5-10m),87
805,2010,15050301,Very Shallow (2-5m),45
806,2010,15050302,Deep (10-61m),69
807,2010,15050302,Near Surface (<2m),4
808,2010,15050302,Shallow (5-10m),34
809,2010,15050302,Very Shallow (2-5m),23
810,2010,15050303,Deep (10-61m),27
811,2010,15050303,Shallow (5-10m),2
812,2010,15050304,Deep (10-61m),17
813,2010,15050304,Near Surface (<2m),4
814,2010,15050304,Shallow (5-10m),16
815,2010,15050304,Very Shallow (2-5m),12
816,2010,15060103,Deep (10-61m),33
817,2010,15060103,Near Surface (<2m),7
818,2010,15060103,Shallow (5-10m),22
819,2010,15060103,Very Shallow (2-5m),6
820,2010,15060105,Deep (10-61m),32
821,2010,15060105,Near Surface (<2m),1
822,2010,15060105,Shallow (5-10m),21
823,2010,15060105,Very Shallow (2-5m),7
824,2010,15060106,Deep (10-61m),122
825,2010,15060106,Near Surface (<2m),3
826,2010,15060106,Shallow (5-10m),48
827,2010,15060106,Very Shallow (2-5m),4
828,2010,15060201,Deep (10-61m),17
829,2010,15060201,Near Surface (<2m),3
830,2010,15060201,Shallow (5-10m),9
831,2010,15060201,Very Shallow (2-5m),13
832,2010,15060202,Deep (10-61m),115
833,2010,15060202,Near Surface (<2m),14
834,2010,15060202,Shallow (5-10m),79
835,2010,15060202,Very Shallow (2-5m),39
836,2010,15060203,Deep (10-61m),44
837,2010,15060203,Near Surface (<2m),1
838,2010,15060203,Shallow (5-10m),39
839,2010,15060203,Very Shallow (2-5m),23
840,2010,15070101,Deep (10-61m),79
841,2010,15070101,Near Surface (<2m),9
842,2010,15070101,Shallow (5-10m),28
843,2010,15070101,Very Shallow (2-5m),19
844,2010,15070102,Deep (10-61m),153
845,2010,15070102,Near Surface (<2m),3
846,2010,15070102,Shallow (5-10m),36
847,2010,15070102,Very Shallow (2-5m),15
848,2010,15070103,Deep (10-61m),32
849,2010,15070103,Near Surface (<2m),4
850,2010,15070103,Shallow (5-10m),11
851,2010,15070103,Very Shallow (2-5m),4
852,2010,15070104,Deep (10-61m),24
853,2010,15070104,Shallow (5-10m),2
854,2010,15070201,Deep (10-61m),29
855,2010,15070201,Shallow (5-10m),24
856,2010,15070201,Very Shallow (2-5m),17
857,2010,15070202,Deep (10-61m),2
858,2010,15070203,Deep (10-61m),5
859,2010,15070203,Shallow (5-10m),3
860,2010,15080102,Deep (10-61m),2
861,2010,15080200,Deep (10-61m),1
862,2010,15080200,Near Surface (<2m),1
863,2010,15080301,Deep (10-61m),60
864,2010,15080301,Near Surface (<2m),4
865,2010,15080301,Shallow (5-10m),15
866,2010,15080301,Very Shallow (2-5m),12
867,2010,15080302,Near Surface (<2m),1
868,2010,15080302,Shallow (5-10m),6
869,2010,15080302,Very Shallow (2-5m),3
870,2020,15010004,Near Surface (<2m),2
871,2020,15010004,Very Shallow (2-5m),1
872,2020,15010005,Deep (10-61m),1
873,2020,15010006,Near Surface (<2m),1
874,2020,15010006,Shallow (5-10m),1
875,2020,15010006,Very Shallow (2-5m),1
876,2020,15010007,Deep (10-61m),1
877,2020,15010009,Deep (10-61m),2
878,2020,15010010,Deep (10-61m),1
879,2020,15010010,Shallow (5-10m),1
880,2020,15010014,Deep (10-61m),1
881,2020,15020001,Deep (10-61m),7
882,2020,15020001,Shallow (5-10m),10
883,2020,15020001,Very Shallow (2-5m),4
884,2020,15020002,Shallow (5-10m),3
885,2020,15020003,Deep (10-61m),1
886,2020,15020005,Deep (10-61m),15
887,2020,15020005,Near Surface (<2m),7
888,2020,15020005,Shallow (5-10m),7
889,2020,15020005,Very Shallow (2-5m),9
890,2020,15020006,Deep (10-61m),1
891,2020,15020007,Deep (10-61m),8
892,2020,15020007,Shallow (5-10m),3
893,2020,15020007,Very Shallow (2-5m),2
894,2020,15020008,Deep (10-61m),7
895,2020,15020008,Near Surface (<2m),2
896,2020,15020008,Shallow (5-10m),14
897,2020,15020008,Very Shallow (2-5m),15
898,2020,15020010,Near Surface (<2m),2
899,2020,15020011,Deep (10-61m),1
900,2020,15020015,Deep (10-61m),16
901,2020,15020015,Shallow (5-10m),5
902,2020,15020015,Very Shallow (2-5m),4
903,2020,15020016,Deep (10-61m),1
904,2020,15030101,Deep (10-61m),27
905,2020,15030101,Near Surface (<2m),1
906,2020,15030101,Shallow (5-10m),7
907,2020,15030101,Very Shallow (2-5m),11
908,2020,15030103,Deep (10-61m),25
909,2020,15030103,Near Surface (<2m),2
910,2020,15030103,Very Shallow (2-5m),2
911,2020,15030104,Shallow (5-10m),6
912,2020,15030104,Very Shallow (2-5m),1
913,2020,15030105,Deep (10-61m),18
914,2020,15030106,Deep (10-61m),3
915,2020,15030107,Shallow (5-10m),10
916,2020,15030107,Very Shallow (2-5m),1
917,2020,15030201,Deep (10-61m),7
918,2020,15030201,Shallow (5-10m),1
919,2020,15030203,Deep (10-61m),15
920,2020,15030203,Shallow (5-10m),2
921,2020,15030204,Deep (10-61m),4
922,2020,15030204,Shallow (5-10m),1
923,2020,15040002,Deep (10-61m),31
924,2020,15040002,Shallow (5-10m),5
925,2020,15040004,Near Surface (<2m),1
926,2020,15040004,Shallow (5-10m),2
927,2020,15040004,Very Shallow (2-5m),3
928,2020,15040005,Deep (10-61m),32
929,2020,15040005,Shallow (5-10m),12
930,2020,15040006,Deep (10-61m),30
931,2020,15040006,Shallow (5-10m),1
932,2020,15040007,Deep (10-61m),2
933,2020,15050100,Deep (10-61m),24
934,2020,15050100,Near Surface (<2m),2
935,2020,15050100,Shallow (5-10m),8
936,2020,15050100,Very Shallow (2-5m),9
937,2020,15050201,Deep (10-61m),24
938,2020,15050201,Shallow (5-10m),5
939,2020,15050201,Very Shallow (2-5m),4
940,2020,15050202,Deep (10-61m),16
941,2020,15050202,Shallow (5-10m),4
942,2020,15050202,Very Shallow (2-5m),2
943,2020,15050203,Deep (10-61m),32
944,2020,15050203,Shallow (5-10m),29
945,2020,15050203,Very Shallow (2-5m),5
946,2020,15050301,Deep (10-61m),87
947,2020,15050301,Near Surface (<2m),4
948,2020,15050301,Shallow (5-10m),40
949,2020,15050301,Very Shallow (2-5m),28
950,2020,15050302,Deep (10-61m),35
951,2020,15050302,Near Surface (<2m),1
952,2020,15050302,Shallow (5-10m),13
953,2020,15050302,Very Shallow (2-5m),19
954,2020,15050303,Deep (10-61m),6
955,2020,15050303,Shallow (5-10m),2
956,2020,15050304,Deep (10-61m),7
957,2020,15050304,Shallow (5-10m),12
958,2020,15050304,Very Shallow (2-5m),5
959,2020,15060103,Deep (10-61m),18
960,2020,15060103,Near Surface (<2m),2
961,2020,15060103,Shallow (5-10m),9
962,2020,15060103,Very Shallow (2-5m),4
963,2020,15060105,Deep (10-61m),15
964,2020,15060105,Shallow (5-10m),7
965,2020,15060105,Very Shallow (2-5m),2
966,2020,15060106,Deep (10-61m),65
967,2020,15060106,Near Surface (<2m),1
968,2020,15060106,Shallow (5-10m),8
969,2020,15060201,Deep (10-61m),15
970,2020,15060201,Near Surface (<2m),3
971,2020,15060201,Shallow (5-10m),8
972,2020,15060201,Very Shallow (2-5m),12
973,2020,15060202,Deep (10-61m),83
974,2020,15060202,Near Surface (<2m),15
975,2020,15060202,Shallow (5-10m),37
976,2020,15060202,Very Shallow (2-5m),35
977,2020,15060203,Deep (10-61m),20
978,2020,15060203,Shallow (5-10m),17
979,2020,15060203,Very Shallow (2-5m),7
980,2020,15070101,Deep (10-61m),28
981,2020,15070101,Shallow (5-10m),7
982,2020,15070101,Very Shallow (2-5m),5
983,2020,15070102,Deep (10-61m),44
984,2020,15070102,Near Surface (<2m),6
985,2020,15070102,Shallow (5-10m),19
986,2020,15070102,Very Shallow (2-5m),16
987,2020,15070103,Deep (10-61m),24
988,2020,15070103,Shallow (5-10m),4
989,2020,15070103,Very Shallow (2-5m),2
990,2020,15070104,Deep (10-61m),6
991,2020,15070104,Shallow (5-10m),2
992,2020,15070201,Deep (10-61m),52
993,2020,15070201,Shallow (5-10m),21
994,2020,15070201,Very Shallow (2-5m),15
995,2020,15070202,Deep (10-61m),4
996,2020,15070203,Deep (10-61m),2
997,2020,15080102,Deep (10-61m),2
998,2020,15080200,Deep (10-61m),1
999,2020,15080200,Near Surface (<2m),1
1000,2020,15080200,Shallow (5-10m),1
1001,2020,15080200,Very Shallow (2-5m),2
1002,2020,15080301,Deep (10-61m),26
1003,2020,15080301,Near Surface (<2m),3
1004,2020,15080301,Shallow (5-10m),7
1005,2020,15080301,Very Shallow (2-5m),3
1006,2020,15080302,Deep (10-61m),1
1007,2020,15080302,Shallow (5-10m),6
1008,2020,15080302,Very Shallow (2-5m),2
